respondent_id,task_id,alternative_id,chosen,brand,screen_size,storage,battery_life,camera,price
R010,4,B,0,BrandY,6.5,64.0,18.0,Enhanced,699.0
R010,4,C,0,BrandZ,5.5,64.0,24.0,Professional,599.0
R010,4,,0,,,,,,
R010,5,A,0,BrandX,5.5,128.0,12.0,Standard,799.0
R010,5,B,1,BrandY,5.5,256.0,18.0,Standard,499.0
R010,5,C,0,BrandY,6.5,256.0,12.0,Enhanced,699.0
R010,5,,0,,,,,,
R010,6,A,0,BrandZ,6.0,64.0,24.0,Enhanced,699.0
R010,6,B,1,BrandX,5.5,128.0,12.0,Professional,799.0
R010,6,C,0,BrandZ,6.0,256.0,12.0,Standard,699.0
R010,7,A,0,BrandX,5.5,256.0,24.0,Enhanced,799.0
R010,7,B,1,BrandZ,6.0,64.0,18.0,Professional,499.0
R010,7,C,0,BrandX,5.5,128.0,18.0,Standard,499.0
R010,7,,0,,,,,,
R010,7,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R010,8,A,1,BrandY,6.0,256.0,24.0,Professional,499.0
R010,8,B,0,BrandY,6.5,128.0,24.0,Standard,499.0
R010,8,C,0,BrandZ,5.5,128.0,18.0,Standard,799.0
R010,8,,0,,,,,,
R010,9,A,1,BrandZ,6.0,256.0,12.0,Professional,699.0
R010,9,B,0,BrandY,6.5,64.0,12.0,Standard,799.0
R010,9,C,0,BrandX,6.0,256.0,24.0,Enhanced,799.0
R010,10,A,0,BrandZ,6.5,64.0,12.0,Professional,899.0
R010,10,B,1,BrandX,6.5,128.0,24.0,Professional,699.0
R010,10,C,0,BrandX,6.5,64.0,12.0,Professional,899.0
R010,10,,0,,,,,,
R010,11,A,0,BrandX,6.0,256.0,18.0,Standard,599.0
R010,11,B,1,BrandZ,6.5,128.0,12.0,Professional,799.0
R010,11,C,0,BrandX,6.0,64.0,24.0,Enhanced,799.0
R010,11,,0,,,,,,
R010,12,A,0,BrandZ,6.0,256.0,12.0,Enhanced,699.0
R010,12,B,0,BrandX,6.5,64.0,24.0,Standard,499.0
R010,12,C,0,BrandY,6.0,256.0,12.0,Professional,499.0
R010,12,Samsung,1,Samsung,6.5,256.0,24.0,Professional,899.0
R011,1,A,0,BrandZ,5.5,64.0,12.0,Enhanced,799.0
R011,1,B,0,BrandZ,6.5,256.0,18.0,Professional,799.0
R011,1,C,1,BrandX,5.5,128.0,18.0,Standard,699.0
R011,1,,0,,,,,,
R011,2,A,1,BrandX,5.5,256.0,18.0,Professional,499.0
R011,2,B,0,BrandX,5.5,64.0,12.0,Professional,499.0
R011,2,C,0,BrandY,6.5,256.0,24.0,Standard,599.0
R011,3,A,0,BrandX,6.5,64.0,12.0,Standard,899.0
R011,3,B,0,BrandY,5.5,256.0,24.0,Enhanced,899.0
R011,3,C,1,BrandZ,6.5,128.0,12.0,Enhanced,599.0
R011,4,A,1,BrandY,6.0,128.0,12.0,Professional,899.0
R011,4,B,0,BrandZ,5.5,256.0,24.0,Enhanced,899.0
R011,4,C,0,BrandY,5.5,128.0,24.0,Professional,799.0
R011,5,A,1,BrandY,6.0,64.0,18.0,Enhanced,599.0
R011,5,B,0,BrandZ,6.0,64.0,12.0,Enhanced,599.0
R011,5,C,0,BrandY,5.5,256.0,18.0,Enhanced,899.0
R011,5,,0,,,,,,
R011,6,A,0,BrandY,5.5,128.0,24.0,Standard,799.0
R011,6,B,0,BrandY,5.5,256.0,24.0,Standard,499.0
R011,6,C,0,BrandY,6.0,256.0,24.0,Professional,499.0
R011,6,iPhone,1,iPhone,6.1,128.0,18.0,Enhanced,799.0
R011,7,A,0,BrandY,5.5,128.0,18.0,Standard,599.0
R011,7,B,0,BrandX,6.5,64.0,24.0,Enhanced,599.0
R011,7,C,1,BrandZ,6.5,256.0,12.0,Enhanced,599.0
R011,7,,0,,,,,,
R011,8,A,1,BrandY,6.0,256.0,24.0,Enhanced,699.0
R011,8,B,0,BrandY,6.0,256.0,18.0,Enhanced,499.0
R011,8,C,0,BrandZ,6.0,128.0,12.0,Enhanced,699.0
R011,8,,0,,,,,,
R011,9,A,0,BrandX,6.5,64.0,12.0,Enhanced,899.0
R011,9,B,1,BrandZ,6.5,256.0,18.0,Enhanced,599.0
R011,9,C,0,BrandX,6.0,64.0,18.0,Professional,599.0
R011,9,,0,,,,,,
R011,10,A,1,BrandZ,6.0,128.0,18.0,Professional,799.0
R011,10,B,0,BrandY,5.5,256.0,18.0,Standard,599.0
R011,10,C,0,BrandZ,6.5,128.0,12.0,Professional,499.0
R011,10,,0,,,,,,
R011,11,A,0,BrandX,6.5,64.0,12.0,Enhanced,599.0
R011,11,B,1,BrandZ,5.5,64.0,24.0,Standard,499.0
R011,11,C,0,BrandX,6.5,128.0,18.0,Standard,899.0
R011,11,,0,,,,,,
R011,12,A,0,BrandY,6.5,128.0,12.0,Standard,899.0
R011,12,B,1,BrandZ,6.0,64.0,12.0,Professional,699.0
R011,12,C,0,BrandZ,6.0,64.0,24.0,Professional,799.0
R012,1,A,1,BrandX,6.0,128.0,18.0,Professional,799.0
R012,1,B,0,BrandX,6.5,64.0,24.0,Standard,499.0
R012,1,C,0,BrandY,6.0,256.0,18.0,Professional,499.0
R012,2,A,0,BrandX,5.5,256.0,24.0,Enhanced,699.0
R012,2,B,1,BrandX,5.5,256.0,18.0,Professional,899.0
R012,2,C,0,BrandZ,5.5,64.0,18.0,Standard,599.0
R012,2,,0,,,,,,
R012,3,A,1,BrandZ,6.0,64.0,18.0,Standard,899.0
R012,3,B,0,BrandX,6.5,128.0,24.0,Professional,699.0
R012,3,C,0,BrandY,6.5,64.0,24.0,Professional,499.0
R012,3,,0,,,,,,
R012,4,A,0,BrandX,5.5,128.0,12.0,Standard,699.0
R012,4,B,1,BrandZ,6.5,256.0,18.0,Enhanced,499.0
R012,4,C,0,BrandZ,6.0,128.0,18.0,Standard,699.0
R012,4,,0,,,,,,
R012,5,A,0,BrandX,6.5,256.0,24.0,Enhanced,499.0
R012,5,B,0,BrandZ,6.0,64.0,24.0,Standard,499.0
R012,5,C,1,BrandY,5.5,128.0,24.0,Professional,599.0
R012,6,A,1,BrandX,5.5,64.0,18.0,Enhanced,699.0
R012,6,B,0,BrandY,5.5,64.0,12.0,Standard,799.0
R012,6,C,0,BrandY,6.5,256.0,24.0,Enhanced,499.0
R012,6,,0,,,,,,
R012,7,A,0,BrandX,6.5,256.0,18.0,Enhanced,499.0
R012,7,B,0,BrandY,6.0,128.0,12.0,Professional,899.0
R012,7,C,1,BrandX,6.5,256.0,12.0,Professional,799.0
R012,7,,0,,,,,,
R012,7,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R012,8,A,0,BrandY,5.5,64.0,12.0,Enhanced,699.0
R012,8,B,0,BrandY,6.0,128.0,12.0,Enhanced,699.0
R012,8,C,1,BrandX,6.5,256.0,18.0,Professional,899.0
R012,8,,0,,,,,,
R012,8,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R012,9,A,0,BrandX,6.0,128.0,24.0,Enhanced,699.0
R012,9,B,1,BrandY,6.0,128.0,24.0,Professional,599.0
R012,9,C,0,BrandY,6.0,256.0,24.0,Standard,799.0
R012,9,,0,,,,,,
R012,10,A,1,BrandY,6.0,256.0,24.0,Professional,799.0
R012,10,B,0,BrandZ,5.5,128.0,18.0,Enhanced,799.0
R012,10,C,0,BrandY,5.5,256.0,12.0,Professional,899.0
R012,10,,0,,,,,,
R012,11,A,0,BrandX,6.5,128.0,24.0,Standard,799.0
R012,11,B,0,BrandY,6.5,64.0,18.0,Professional,799.0
R012,11,C,1,BrandX,6.5,128.0,12.0,Enhanced,599.0
R012,12,A,1,BrandX,6.0,256.0,18.0,Professional,799.0
R012,12,B,0,BrandZ,6.5,256.0,18.0,Professional,499.0
R012,12,C,0,BrandY,6.5,256.0,24.0,Professional,499.0
R012,12,,0,,,,,,
R012,12,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R013,1,A,1,BrandX,6.0,64.0,18.0,Enhanced,499.0
R013,1,B,0,BrandX,6.5,64.0,18.0,Enhanced,699.0
R013,1,C,0,BrandY,5.5,256.0,18.0,Enhanced,799.0
R013,1,,0,,,,,,
R013,2,A,0,BrandY,6.0,64.0,18.0,Standard,499.0
R013,2,B,1,BrandX,6.0,256.0,12.0,Professional,599.0
R013,2,C,0,BrandZ,5.5,256.0,12.0,Professional,599.0
R013,2,,0,,,,,,
R013,3,A,0,BrandY,5.5,128.0,24.0,Standard,599.0
R013,3,B,0,BrandZ,6.5,128.0,18.0,Standard,899.0
R013,3,C,1,BrandX,6.0,256.0,18.0,Enhanced,499.0
R013,3,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R013,4,A,0,BrandZ,5.5,256.0,12.0,Enhanced,699.0
R013,4,B,0,BrandX,6.0,64.0,18.0,Professional,799.0
R013,4,C,1,BrandZ,6.5,128.0,24.0,Enhanced,899.0
R013,4,,0,,,,,,
R013,4,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R013,5,A,1,BrandY,6.5,64.0,24.0,Professional,699.0
R013,5,B,0,BrandZ,6.5,64.0,24.0,Standard,699.0
R013,5,C,0,BrandX,5.5,128.0,12.0,Standard,699.0
R013,5,,0,,,,,,
R013,6,A,0,BrandY,6.5,64.0,24.0,Enhanced,799.0
R013,6,B,1,BrandX,6.0,256.0,24.0,Professional,599.0
R013,6,C,0,BrandZ,5.5,128.0,18.0,Standard,599.0
R013,6,,0,,,,,,
R013,7,A,0,BrandX,6.0,64.0,18.0,Standard,599.0
R013,7,B,1,BrandY,6.5,256.0,24.0,Enhanced,799.0
R013,7,C,0,BrandZ,6.0,128.0,24.0,Enhanced,799.0
R013,7,,0,,,,,,
R013,8,A,0,BrandX,6.0,64.0,18.0,Standard,899.0
R013,8,B,1,BrandY,5.5,128.0,24.0,Professional,799.0
R013,8,C,0,BrandZ,6.5,64.0,24.0,Standard,699.0
R013,9,A,0,BrandY,6.5,64.0,24.0,Enhanced,899.0
R013,9,B,0,BrandX,6.0,64.0,24.0,Professional,599.0
R013,9,C,1,BrandY,5.5,128.0,18.0,Enhanced,499.0
R013,9,,0,,,,,,
R013,10,A,1,BrandX,5.5,256.0,24.0,Professional,699.0
R013,10,B,0,BrandZ,6.5,256.0,18.0,Standard,899.0
R013,10,C,0,BrandX,5.5,64.0,12.0,Professional,699.0
R013,10,,0,,,,,,
R013,11,A,0,BrandX,6.0,256.0,18.0,Enhanced,899.0
R013,11,B,1,BrandY,6.5,256.0,12.0,Standard,799.0
R013,11,C,0,BrandX,6.0,256.0,12.0,Professional,599.0
R013,11,,0,,,,,,
R013,12,A,1,BrandX,6.5,128.0,18.0,Standard,899.0
R013,12,B,0,BrandZ,6.0,256.0,18.0,Enhanced,799.0
R013,12,C,0,BrandX,6.5,64.0,18.0,Professional,699.0
R013,12,,0,,,,,,
R014,1,A,1,BrandX,6.5,128.0,18.0,Professional,499.0
R014,1,B,0,BrandX,5.5,256.0,18.0,Standard,499.0
R014,1,C,0,BrandX,6.0,128.0,12.0,Enhanced,599.0
R014,2,A,0,BrandZ,6.0,64.0,18.0,Standard,699.0
R014,2,B,1,BrandY,5.5,128.0,24.0,Professional,599.0
R014,2,C,0,BrandX,6.0,256.0,18.0,Professional,599.0
R014,2,,0,,,,,,
R014,2,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R014,3,A,0,BrandX,5.5,128.0,12.0,Standard,899.0
R014,3,B,0,BrandX,6.5,256.0,18.0,Standard,499.0
R014,3,C,0,BrandZ,6.0,64.0,18.0,Professional,599.0
R014,3,,1,,,,,,
R014,3,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R014,4,A,0,BrandZ,5.5,64.0,18.0,Enhanced,699.0
R014,4,B,0,BrandX,6.0,64.0,24.0,Professional,599.0
R014,4,C,1,BrandX,6.5,256.0,12.0,Professional,599.0
R014,4,,0,,,,,,
R014,5,A,1,BrandZ,6.5,64.0,18.0,Professional,799.0
R014,5,B,0,BrandX,5.5,64.0,12.0,Standard,899.0
R014,5,C,0,BrandZ,6.0,128.0,18.0,Enhanced,599.0
R014,5,,0,,,,,,
R014,6,A,0,BrandX,6.5,256.0,24.0,Professional,899.0
R014,6,B,0,BrandY,6.5,64.0,24.0,Enhanced,599.0
R014,6,C,1,BrandZ,6.5,256.0,12.0,Professional,799.0
R014,6,,0,,,,,,
R014,6,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R014,7,A,0,BrandY,6.0,64.0,12.0,Enhanced,899.0
R014,7,B,1,BrandX,6.5,64.0,18.0,Enhanced,599.0
R014,7,C,0,BrandY,6.5,128.0,18.0,Professional,599.0
R014,8,A,0,BrandX,5.5,256.0,12.0,Standard,699.0
R014,8,B,0,BrandX,5.5,64.0,18.0,Professional,699.0
R014,8,C,1,BrandZ,6.5,256.0,18.0,Enhanced,799.0
R014,8,,0,,,,,,
R014,9,A,1,BrandZ,5.5,128.0,12.0,Enhanced,499.0
R014,9,B,0,BrandZ,5.5,64.0,24.0,Enhanced,799.0
R014,9,C,0,BrandZ,6.5,256.0,24.0,Professional,499.0
R014,9,,0,,,,,,
R014,10,A,0,BrandX,5.5,64.0,12.0,Enhanced,499.0
R014,10,B,1,BrandY,6.5,256.0,12.0,Enhanced,599.0
R014,10,C,0,BrandX,5.5,256.0,12.0,Professional,499.0
R014,10,,0,,,,,,
R014,11,A,0,BrandZ,6.5,256.0,18.0,Standard,699.0
R014,11,B,1,BrandX,6.5,128.0,24.0,Standard,499.0
R014,11,C,0,BrandY,6.0,128.0,24.0,Standard,699.0
R014,12,A,0,BrandX,6.0,128.0,24.0,Enhanced,499.0
R014,12,B,0,BrandY,6.5,64.0,18.0,Standard,699.0
R014,12,C,1,BrandX,6.5,256.0,24.0,Standard,599.0
R014,12,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R015,1,A,0,BrandX,6.0,64.0,18.0,Enhanced,699.0
R015,1,B,0,BrandY,5.5,256.0,18.0,Standard,699.0
R015,1,C,1,BrandX,6.0,256.0,18.0,Professional,899.0
R015,1,,0,,,,,,
R015,2,A,1,BrandY,5.5,256.0,24.0,Standard,599.0
R015,2,B,0,BrandX,6.0,64.0,12.0,Professional,699.0
R015,2,C,0,BrandZ,6.5,64.0,18.0,Standard,799.0
R015,3,A,1,BrandX,5.5,256.0,12.0,Enhanced,799.0
R015,3,B,0,BrandX,5.5,256.0,18.0,Standard,499.0
R015,3,C,0,BrandX,6.5,128.0,24.0,Enhanced,799.0
R015,3,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R015,4,A,1,BrandZ,5.5,256.0,18.0,Standard,899.0
R015,4,B,0,BrandZ,5.5,128.0,24.0,Standard,599.0
R015,4,C,0,BrandY,6.0,128.0,18.0,Professional,699.0
R015,4,,0,,,,,,
R015,4,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R015,5,A,0,BrandX,5.5,256.0,12.0,Standard,499.0
R015,5,B,1,BrandX,6.0,128.0,18.0,Enhanced,499.0
R015,5,C,0,BrandZ,6.0,64.0,18.0,Enhanced,799.0
R015,5,,0,,,,,,
R015,5,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R015,6,A,1,BrandZ,6.0,256.0,24.0,Professional,499.0
R015,6,B,0,BrandX,6.0,64.0,12.0,Professional,599.0
R015,6,C,0,BrandY,6.0,256.0,12.0,Professional,699.0
R015,6,,0,,,,,,
R015,7,A,1,BrandX,6.0,128.0,24.0,Professional,899.0
R015,7,B,0,BrandX,5.5,128.0,12.0,Standard,499.0
R015,7,C,0,BrandX,5.5,64.0,12.0,Standard,799.0
R015,7,,0,,,,,,
R015,8,A,1,BrandZ,5.5,256.0,24.0,Enhanced,499.0
R015,8,B,0,BrandX,5.5,64.0,24.0,Enhanced,599.0
R015,8,C,0,BrandX,6.0,64.0,12.0,Enhanced,499.0
R015,8,,0,,,,,,
R015,9,A,1,BrandZ,6.0,128.0,12.0,Enhanced,799.0
R015,9,B,0,BrandX,6.0,64.0,12.0,Enhanced,699.0
R015,9,C,0,BrandY,5.5,64.0,24.0,Professional,899.0
R015,9,,0,,,,,,
R015,9,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R015,10,A,0,BrandZ,6.0,64.0,12.0,Enhanced,799.0
R015,10,B,1,BrandX,6.0,64.0,24.0,Professional,599.0
R015,10,C,0,BrandZ,6.5,64.0,18.0,Professional,699.0
R015,10,,0,,,,,,
R015,11,A,0,BrandY,6.5,256.0,18.0,Enhanced,699.0
R015,11,B,1,BrandX,5.5,128.0,24.0,Standard,499.0
R015,11,C,0,BrandY,5.5,128.0,24.0,Enhanced,899.0
R015,12,A,0,BrandX,5.5,256.0,12.0,Enhanced,899.0
R015,12,B,0,BrandZ,5.5,64.0,24.0,Enhanced,699.0
R015,12,C,0,BrandX,5.5,64.0,24.0,Enhanced,699.0
R015,12,Samsung,1,Samsung,6.5,256.0,24.0,Professional,899.0
R016,1,A,1,BrandY,5.5,64.0,12.0,Professional,599.0
R016,1,B,0,BrandX,6.5,128.0,12.0,Enhanced,799.0
R016,1,C,0,BrandZ,5.5,128.0,18.0,Enhanced,599.0
R016,2,A,0,BrandY,6.5,128.0,24.0,Enhanced,599.0
R016,2,B,1,BrandZ,6.5,256.0,24.0,Enhanced,599.0
R016,2,C,0,BrandZ,6.5,64.0,18.0,Enhanced,699.0
R016,2,,0,,,,,,
R016,3,A,0,BrandZ,6.5,128.0,24.0,Standard,599.0
R016,3,B,1,BrandZ,6.0,256.0,12.0,Professional,899.0
R016,3,C,0,BrandX,6.0,64.0,18.0,Professional,499.0
R016,3,,0,,,,,,
R016,4,A,0,BrandX,6.5,64.0,24.0,Professional,699.0
R016,4,B,1,BrandY,5.5,128.0,12.0,Standard,499.0
R016,4,C,0,BrandY,6.0,64.0,24.0,Standard,499.0
R016,4,,0,,,,,,
R016,5,A,0,BrandX,6.0,128.0,18.0,Enhanced,899.0
R016,5,B,1,BrandY,5.5,128.0,24.0,Professional,599.0
R016,5,C,0,BrandX,6.0,64.0,12.0,Enhanced,499.0
R016,5,,0,,,,,,
R016,6,A,0,BrandX,6.0,64.0,18.0,Standard,499.0
R016,6,B,1,BrandZ,5.5,128.0,24.0,Professional,799.0
R016,6,C,0,BrandZ,5.5,128.0,24.0,Standard,899.0
R016,6,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R016,7,A,0,BrandY,5.5,64.0,18.0,Professional,899.0
R016,7,B,1,BrandZ,6.5,256.0,18.0,Professional,699.0
R016,7,C,0,BrandY,5.5,64.0,12.0,Enhanced,899.0
R016,7,,0,,,,,,
R016,8,A,0,BrandX,6.0,64.0,18.0,Standard,699.0
R016,8,B,1,BrandZ,6.5,256.0,18.0,Standard,499.0
R016,8,C,0,BrandX,5.5,64.0,24.0,Enhanced,499.0
R016,8,,0,,,,,,
R016,8,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R016,9,A,0,BrandY,6.0,256.0,18.0,Standard,899.0
R016,9,B,0,BrandY,5.5,128.0,18.0,Enhanced,599.0
R016,9,C,0,BrandY,5.5,128.0,18.0,Enhanced,699.0
R016,9,,0,,,,,,
R016,9,iPhone,1,iPhone,6.1,128.0,18.0,Enhanced,799.0
R016,10,A,0,BrandX,6.5,256.0,12.0,Standard,699.0
R016,10,B,0,BrandZ,6.0,256.0,12.0,Professional,499.0
R016,10,C,1,BrandY,6.5,128.0,24.0,Professional,799.0
R016,10,,0,,,,,,
R016,10,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R016,11,A,0,BrandX,6.0,256.0,12.0,Professional,899.0
R016,11,B,1,BrandZ,6.5,256.0,24.0,Standard,499.0
R016,11,C,0,BrandY,5.5,64.0,12.0,Standard,599.0
R016,11,,0,,,,,,
R016,11,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R016,12,A,1,BrandX,6.5,64.0,24.0,Enhanced,699.0
R016,12,B,0,BrandZ,5.5,64.0,18.0,Professional,799.0
R016,12,C,0,BrandZ,6.0,128.0,24.0,Enhanced,499.0
R017,1,A,1,BrandZ,6.5,256.0,18.0,Standard,799.0
R017,1,B,0,BrandY,6.5,64.0,12.0,Professional,799.0
R017,1,C,0,BrandY,6.0,64.0,18.0,Enhanced,699.0
R017,1,,0,,,,,,
R017,2,A,0,BrandZ,6.5,64.0,12.0,Standard,699.0
R017,2,B,0,BrandZ,6.0,128.0,18.0,Professional,799.0
R017,2,C,1,BrandZ,6.5,64.0,12.0,Enhanced,599.0
R017,3,A,0,BrandY,6.5,128.0,12.0,Professional,599.0
R017,3,B,1,BrandX,6.0,256.0,24.0,Enhanced,599.0
R017,3,C,0,BrandZ,6.5,64.0,12.0,Standard,599.0
R017,3,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R017,4,A,1,BrandX,6.0,256.0,12.0,Enhanced,699.0
R017,4,B,0,BrandY,6.5,128.0,24.0,Standard,499.0
R017,4,C,0,BrandX,6.0,128.0,24.0,Enhanced,599.0
R017,5,A,0,BrandZ,6.0,128.0,12.0,Enhanced,499.0
R017,5,B,0,BrandY,5.5,128.0,12.0,Standard,899.0
R017,5,C,1,BrandX,5.5,256.0,12.0,Professional,599.0
R017,5,,0,,,,,,
R017,6,A,0,BrandX,6.5,64.0,18.0,Standard,599.0
R017,6,B,0,BrandZ,5.5,64.0,18.0,Professional,699.0
R017,6,C,1,BrandZ,6.5,256.0,18.0,Enhanced,799.0
R017,7,A,0,BrandX,6.0,128.0,24.0,Professional,899.0
R017,7,B,0,BrandY,6.5,64.0,12.0,Professional,699.0
R017,7,C,1,BrandZ,6.5,256.0,24.0,Enhanced,699.0
R017,7,,0,,,,,,
R017,8,A,0,BrandY,6.0,256.0,18.0,Enhanced,699.0
R017,8,B,1,BrandZ,6.5,256.0,18.0,Standard,599.0
R017,8,C,0,BrandZ,5.5,64.0,24.0,Enhanced,699.0
R017,8,,0,,,,,,
R017,9,A,0,BrandZ,6.0,128.0,18.0,Enhanced,799.0
R017,9,B,1,BrandY,6.5,64.0,24.0,Professional,899.0
R017,9,C,0,BrandX,6.0,256.0,24.0,Standard,899.0
R017,9,,0,,,,,,
R017,10,A,0,BrandZ,6.0,256.0,18.0,Standard,899.0
R017,10,B,0,BrandX,6.0,64.0,18.0,Standard,699.0
R017,10,C,0,BrandZ,6.5,64.0,24.0,Enhanced,499.0
R017,10,,0,,,,,,
R017,10,Samsung,1,Samsung,6.5,256.0,24.0,Professional,899.0
R017,11,A,1,BrandY,6.0,128.0,18.0,Professional,699.0
R017,11,B,0,BrandY,5.5,128.0,12.0,Professional,899.0
R017,11,C,0,BrandZ,6.5,64.0,18.0,Standard,899.0
R017,11,,0,,,,,,
R017,12,A,0,BrandZ,6.0,128.0,12.0,Standard,599.0
R017,12,B,0,BrandX,6.0,128.0,24.0,Enhanced,599.0
R017,12,C,1,BrandY,6.5,64.0,12.0,Enhanced,699.0
R017,12,,0,,,,,,
R017,12,iPhone,0,iPhone,6.1,128.0,18.0,Enhanced,799.0
R018,1,A,0,BrandZ,5.5,64.0,24.0,Standard,599.0
R018,1,B,1,BrandX,6.5,128.0,18.0,Standard,499.0
R018,1,C,0,BrandY,6.5,256.0,18.0,Standard,499.0
R018,1,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R018,2,A,0,BrandY,6.5,256.0,24.0,Professional,699.0
R018,2,B,0,BrandY,6.5,64.0,18.0,Enhanced,699.0
R018,2,C,0,BrandX,5.5,128.0,12.0,Standard,599.0
R018,2,iPhone,1,iPhone,6.1,128.0,18.0,Enhanced,799.0
R018,3,A,0,BrandZ,6.5,64.0,12.0,Enhanced,499.0
R018,3,B,0,BrandY,6.5,128.0,24.0,Professional,499.0
R018,3,C,1,BrandZ,5.5,256.0,12.0,Professional,499.0
R018,3,,0,,,,,,
R018,3,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R018,4,A,0,BrandY,5.5,256.0,18.0,Enhanced,599.0
R018,4,B,0,BrandX,6.5,256.0,24.0,Standard,699.0
R018,4,C,1,BrandY,6.5,64.0,24.0,Professional,699.0
R018,4,,0,,,,,,
R018,5,A,1,BrandY,5.5,256.0,24.0,Professional,499.0
R018,5,B,0,BrandY,5.5,64.0,18.0,Standard,899.0
R018,5,C,0,BrandX,6.0,256.0,12.0,Enhanced,799.0
R018,5,,0,,,,,,
R018,5,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R018,6,A,1,BrandX,6.5,128.0,18.0,Standard,499.0
R018,6,B,0,BrandX,6.5,64.0,12.0,Professional,799.0
R018,6,C,0,BrandX,5.5,256.0,12.0,Professional,499.0
R018,7,A,0,BrandY,6.0,128.0,18.0,Standard,499.0
R018,7,B,1,BrandX,5.5,128.0,18.0,Professional,699.0
R018,7,C,0,BrandY,6.5,64.0,12.0,Standard,499.0
R018,8,A,0,BrandX,6.0,128.0,18.0,Professional,699.0
R018,8,B,1,BrandZ,5.5,128.0,18.0,Standard,499.0
R018,8,C,0,BrandY,6.0,128.0,18.0,Enhanced,799.0
R018,9,A,1,BrandX,5.5,64.0,24.0,Professional,499.0
R018,9,B,0,BrandX,5.5,128.0,24.0,Enhanced,899.0
R018,9,C,0,BrandZ,6.0,64.0,24.0,Enhanced,699.0
R018,9,,0,,,,,,
R018,10,A,1,BrandZ,5.5,128.0,18.0,Standard,799.0
R018,10,B,0,BrandY,5.5,64.0,18.0,Professional,699.0
R018,10,C,0,BrandX,6.5,256.0,24.0,Professional,899.0
R018,10,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R018,11,A,1,BrandZ,6.5,256.0,24.0,Professional,499.0
R018,11,B,0,BrandY,6.5,256.0,12.0,Enhanced,699.0
R018,11,C,0,BrandZ,6.5,256.0,18.0,Standard,899.0
R018,12,A,0,BrandX,6.5,64.0,24.0,Enhanced,799.0
R018,12,B,0,BrandX,5.5,128.0,18.0,Standard,699.0
R018,12,C,0,BrandY,5.5,256.0,12.0,Professional,799.0
R018,12,,1,,,,,,
R018,12,Samsung,0,Samsung,6.5,256.0,24.0,Professional,899.0
R019,1,A,0,BrandX,5.5,128.0,18.0,Professional,899.0
R019,1,B,1,BrandZ,6.0,256.0,24.0,Enhanced,799.0
R019,1,C,0,BrandX,5.5,256.0,12.0,Standard,699.0
R019,1,,0,,,,,,
R019,2,A,1,BrandY,6.5,256.0,18.0,Professional,499.0
R019,2,B,0,BrandX,5.5,128.0,12.0,Professional,799.0
R019,2,C,0,BrandX,6.0,256.0,12.0,Standard,499.0
R019,3,A,0,BrandY,5.5,256.0,18.0,Standard,799.0
R019,3,B,1,BrandX,6.5,256.0,24.0,Standard,799.0
R019,3,C,0,BrandY,6.5,256.0,24.0,Standard,799.0
R019,3,,0,,,,,,
R019,4,A,0,BrandZ,6.0,256.0,18.0,Professional,599.0
R019,4,B,1,BrandZ,6.5,64.0,24.0,Standard,499.0
R019,4,C,0,BrandY,6.5,256.0,24.0,Enhanced,899.0
R019,5,A,0,BrandZ,6.5,64.0,18.0,Enhanced,699.0
R019,5,B,0,BrandY,6.0,64.0,12.0,Enhanced,899.0
R019,5,C,1,BrandZ,6.5,256.0,18.0,Professional,899.0
R019,6,A,0,BrandZ,6.5,64.0,12.0,Standard,899.0
R019,6,B,0,BrandZ,6.0,256.0,18.0,Professional,599.0
R019,6,C,1,BrandZ,6.5,64.0,24.0,Professional,699.0
R019,7,A,1,BrandZ,6.0,256.0,24.0,Professional,799.0
R019,7,B,0,BrandZ,6.5,256.0,18.0,Enhanced,499.0
R019,7,C,0,BrandZ,5.5,64.0,18.0,Standard,499.0
R019,7,,0,,,,,,
